County,Year,NDVI,EVI
MOULTRIE,2011,0.303973496,0.174420663
MOULTRIE,2012,0.368560331,0.209819785
MOULTRIE,2013,0.31357151,0.185796524
MOULTRIE,2014,0.305593458,0.178673829
MOULTRIE,2015,0.317080963,0.171514431
MOULTRIE,2016,0.343701667,0.188952019
MOULTRIE,2017,0.355085074,0.180389987
MOULTRIE,2018,0.344119437,0.188949002
MOULTRIE,2019,0.357489847,0.195238707
MOULTRIE,2020,0.326734754,0.183351766
TAZEWELL,2000,0.357488311,0.208957347
TAZEWELL,2001,0.337224182,0.196926951
TAZEWELL,2002,0.345352961,0.215867042
TAZEWELL,2003,0.328804212,0.19518548
TAZEWELL,2004,0.343475723,0.211101643
TAZEWELL,2005,0.371510891,0.213213204
TAZEWELL,2006,0.351296445,0.207724788
TAZEWELL,2007,0.35706384,0.211086849
TAZEWELL,2008,0.353496647,0.218749972
TAZEWELL,2009,0.38587189,0.229419995
TAZEWELL,2010,0.343713965,0.219873772
TAZEWELL,2011,0.347818095,0.201845981
TAZEWELL,2012,0.38964572,0.23710714
TAZEWELL,2013,0.386561311,0.214834623
TAZEWELL,2014,0.334243884,0.200444766
TAZEWELL,2015,0.357316989,0.208037846
TAZEWELL,2016,0.383207929,0.230767026
TAZEWELL,2017,0.390499996,0.213024102
TAZEWELL,2018,0.3618569,0.221532177
TAZEWELL,2019,0.3858457,0.243181596
TAZEWELL,2020,0.36116553,0.218314455
WARREN,2000,0.366557256,0.215055521
WARREN,2001,0.334573308,0.196816658
WARREN,2002,0.349489285,0.216904467
WARREN,2003,0.329100286,0.18587473
WARREN,2004,0.338012594,0.203475667
WARREN,2005,0.368182439,0.20970965
WARREN,2006,0.311586609,0.197513056
WARREN,2007,0.339714341,0.206219669
WARREN,2008,0.329759258,0.204110269
WARREN,2009,0.32390357,0.19789322
WARREN,2010,0.325746447,0.206969377
WARREN,2011,0.326556733,0.190948849
WARREN,2012,0.363359797,0.220867384
WARREN,2013,0.36833379,0.216694787
WARREN,2014,0.335032564,0.197130708
WARREN,2015,0.326118632,0.213045074
WARREN,2016,0.346123236,0.227551051
WARREN,2017,0.371910676,0.196839865
WARREN,2018,0.350435615,0.204436107
WARREN,2019,0.367357166,0.222496415
WARREN,2020,0.347294678,0.204884199
PULASKI,2000,0.542578046,0.327665668
PULASKI,2001,0.519110119,0.339706806
PULASKI,2002,0.570545272,0.310862064
PULASKI,2003,0.562301111,0.32702749
PULASKI,2004,0.497723931,0.305445396
PULASKI,2005,0.543447601,0.31972993
PULASKI,2006,0.531502586,0.322444746
PULASKI,2007,0.524906186,0.296267172
PULASKI,2008,0.551142175,0.317748348
PULASKI,2009,0.50205524,0.297886439
PULASKI,2010,0.51503435,0.31851123
PULASKI,2011,0.558088769,0.320723654
PULASKI,2012,0.585983975,0.379414892
PULASKI,2013,0.553465031,0.348605129
PULASKI,2014,0.512111515,0.299690968
PULASKI,2015,0.528333687,0.298640089
PULASKI,2016,0.515740003,0.303316577
PULASKI,2017,0.533646351,0.300316222
PULASKI,2018,0.552727082,0.305597655
PULASKI,2019,0.552991977,0.339165475
PULASKI,2020,0.543910221,0.327431601
MADISON,2000,0.481300148,0.304994169
MADISON,2001,0.457893772,0.288487828
MADISON,2002,0.45856084,0.279622236
MADISON,2003,0.457343141,0.265799261
MADISON,2004,0.459648824,0.289159297
MADISON,2005,0.470520393,0.279764481
MADISON,2006,0.452101976,0.268230859
MADISON,2007,0.445831169,0.278715661
MADISON,2008,0.485118545,0.277572908
MADISON,2009,0.481876081,0.278577466
MADISON,2010,0.45579216,0.292562249
MADISON,2011,0.459126844,0.279716416
MADISON,2012,0.516088945,0.330671827
MADISON,2013,0.44979386,0.2787671
MADISON,2014,0.468190136,0.269096546
MADISON,2015,0.464362539,0.276949219
MADISON,2016,0.466279247,0.269404416
MADISON,2017,0.479273805,0.279974483
MADISON,2018,0.454764889,0.267182117
MADISON,2019,0.46706617,0.286728782
MADISON,2020,0.441133646,0.262251743
MONTGOMERY,2000,0.413037756,0.247556325
MONTGOMERY,2001,0.379695146,0.232494983
MONTGOMERY,2002,0.386830731,0.237737737
MONTGOMERY,2003,0.372274119,0.214352947
MONTGOMERY,2004,0.378533552,0.23263185
MONTGOMERY,2005,0.390250358,0.226233164
MONTGOMERY,2006,0.395382723,0.236388561
MONTGOMERY,2007,0.380321771,0.23120261
MONTGOMERY,2008,0.428014301,0.238539678
MONTGOMERY,2009,0.372536656,0.218526144
MONTGOMERY,2010,0.375701724,0.236997252
MONTGOMERY,2011,0.372117964,0.212999686
MONTGOMERY,2012,0.434727053,0.267372495
MONTGOMERY,2013,0.370628743,0.228581643
MONTGOMERY,2014,0.377117173,0.204544216
MONTGOMERY,2015,0.356572337,0.203099324
MONTGOMERY,2016,0.407423131,0.240160347
MONTGOMERY,2017,0.430937256,0.237596193
MONTGOMERY,2018,0.393966087,0.23403046
MONTGOMERY,2019,0.404208297,0.239174831
MONTGOMERY,2020,0.361637131,0.226873843
MENARD,2000,0.367736594,0.216991511
MENARD,2001,0.341152471,0.200199071
MENARD,2002,0.340641193,0.215473908
MENARD,2003,0.326067897,0.190695851
MENARD,2004,0.347773199,0.216463612
MENARD,2005,0.37177775,0.213852938
MENARD,2006,0.35117597,0.213927635
MENARD,2007,0.367657813,0.222102898
MENARD,2008,0.373752418,0.213714025
MENARD,2009,0.3976734,0.221648827
MENARD,2010,0.350967561,0.220253722
MENARD,2011,0.349313861,0.21123686
MENARD,2012,0.397929827,0.233794376
MENARD,2013,0.360152992,0.210346869
MENARD,2014,0.322843683,0.202183207
MENARD,2015,0.341738885,0.207168191
MENARD,2016,0.374462657,0.227011168
MENARD,2017,0.392422302,0.207806958
MENARD,2018,0.364907903,0.224411574
MENARD,2019,0.394572027,0.242306827
MENARD,2020,0.362910088,0.206257101
HANCOCK,2000,0.408284219,0.242307506
HANCOCK,2001,0.392552287,0.217711533
HANCOCK,2002,0.389222223,0.231149463
HANCOCK,2003,0.395601075,0.213812326
HANCOCK,2004,0.387745223,0.244212136
HANCOCK,2005,0.414094489,0.23460968
HANCOCK,2006,0.359593647,0.220810462
HANCOCK,2007,0.392249003,0.239563615
HANCOCK,2008,0.391854071,0.219546763
HANCOCK,2009,0.423028775,0.218644661
HANCOCK,2010,0.38989989,0.258575227
HANCOCK,2011,0.383984753,0.222297312
HANCOCK,2012,0.409435641,0.257576521
HANCOCK,2013,0.391566318,0.224382375
HANCOCK,2014,0.358789615,0.204639184
HANCOCK,2015,0.368947664,0.220150749
HANCOCK,2016,0.40241047,0.252587252
HANCOCK,2017,0.437137143,0.231516653
HANCOCK,2018,0.393869233,0.242764379
HANCOCK,2019,0.445838856,0.257473255
HANCOCK,2020,0.396003901,0.219821224
MCLEAN,2000,0.316637041,0.172845866
MCLEAN,2001,0.307215065,0.170214105
MCLEAN,2002,0.300414045,0.181366626
MCLEAN,2003,0.28708305,0.171447129
MCLEAN,2004,0.301096192,0.175875996
MCLEAN,2005,0.306106371,0.182471957
MCLEAN,2006,0.335138068,0.183599267
MCLEAN,2007,0.304093307,0.183777497
MCLEAN,2008,0.30587569,0.176892003
MCLEAN,2009,0.298353632,0.18188009
MCLEAN,2010,0.292553546,0.182932401
MCLEAN,2011,0.304047666,0.168463801
MCLEAN,2012,0.331307864,0.195000428
MCLEAN,2013,0.316507913,0.181933709
MCLEAN,2014,0.296478929,0.177372415
MCLEAN,2015,0.293906446,0.185745263
MCLEAN,2016,0.316988515,0.194835849
MCLEAN,2017,0.337591858,0.170393893
MCLEAN,2018,0.315484809,0.185511196
MCLEAN,2019,0.337803435,0.182260885
MCLEAN,2020,0.312343246,0.188019981
